Producer name,City,Country,Region,city_lat,city_lon,lat,lon
UZ-KOR GAS CHEMICAL LLC,Yinchuan,China,Asia,38.487193,106.230908,41.33057429999999,69.2653571
Ube Industries Ltd,Baotou,China,Asia,40.65797800000001,109.840313,17.4374614,78.4482878
Ube Industries Ltd,Map Ta Phut,Thailand,Asia,12.713219,101.1685888,12.6582702,101.3249539
VIETNAM OIL AND GAS GROUP,Al Jubail,Saudi Arabia,Middle East,26.9597709,49.5687416,26.366669,50.177858
VIETNAM OIL AND GAS GROUP,Suqian,China,Asia,33.963232,118.275198,21.0171474,105.8149065
"WANBEI COAL & ELECTRICAL GROUP CO., LTD.",Nizhnekamsk,Russian Federation,Greater Europe,55.613196,51.8469974,33.6230484,116.9721583
"WANBEI COAL & ELECTRICAL GROUP CO., LTD.",Rizhao,China,Asia,35.416734,119.526925,33.6230484,116.9721583
Weifang Shanjun Plastics Industry,Jamnagar,India,Asia,22.4707019,70.05773,22.2966319,70.7985698
Westlake Chemical Corp,Baton Rouge,United States,North America,30.4514677,-91.18714659999999,30.2670011,-91.1840533
Westlake Chemical Corp,Clinton,United States,North America,39.6481768,-94.479976,37.05001439999999,-88.3377532
Westlake Chemical Corp,Edmonton,Canada,North America,53.5461245,-113.4938229,46.1180343,-122.9647292
Westlake Chemical Corp,Lake Charles,United States,North America,30.2265949,-93.2173758,30.2301118,-93.2862689
Westlake Chemical Corp,Longview,United States,North America,32.5007037,-94.74048909999999,32.4542083,-94.68786870000001
Wuhe Plastics,Ahmedabad,India,Asia,23.022505,72.5713621,39.940506,116.258773
XUZHOU HAITIAN PETROCHEMICAL,Al Jubail,Saudi Arabia,Middle East,26.9597709,49.5687416,34.3092401,117.9763217
XUZHOU HAITIAN PETROCHEMICAL,Dalian,China,Asia,38.91400300000001,121.614682,34.304262,118.0249489
"Xinjiang Xinfeng,Ltd",Tangerang,Indonesia,Asia,-6.1701796,106.6403236,41.1553038,80.2485827
Yanbu National Petrochemical C,Al Jubail,Saudi Arabia,Middle East,26.9597709,49.5687416,23.9876862,38.260684
Yanbu National Petrochemical C,Point Comfort,United States,North America,28.6797169,-96.56025369999999,23.9876862,38.260684
Yanbu National Petrochemical C,Ruwais,United Arab Emirates,Middle East,24.0944621,52.7346371,23.9876862,38.260684
Yanbu National Petrochemical C,Yanbu,Saudi Arabia,Middle East,24.0231757,38.1899782,23.9876862,38.260684
Yunnan Yuntianhua Co Ltd,Nanjing,China,Asia,32.060255,118.796877,24.9811527,102.667904
"ZHEJIANG HENGYI PETROCHEMICALS CO., LTD.",Al Jubail,Saudi Arabia,Middle East,26.9597709,49.5687416,30.163113,120.403049
"ZHEJIANG HENGYI PETROCHEMICALS CO., LTD.",Yanbu,Saudi Arabia,Middle East,24.0231757,38.1899782,30.163113,120.403049
"ZHEJIANG HONGJI PETROCHEMICAL CO., LTD.",Haifa,Israel,Middle East,32.7940463,34.989571,29.9665727,121.7606796
"ZHEJIANG HONGJI PETROCHEMICAL CO., LTD.",Qom,Iran,Middle East,34.6415764,50.8746035,29.9665727,121.7606796
"ZHEJIANG SHAOXING SANYUAN PETROCHEMICAL CO., LTD.",Tiszaujvaros,Hungary,Greater Europe,47.91598459999999,21.0427447,29.5794761,120.8299929
"ZHEJIANG XINGXING NEW ENERGY CHEMICAL CO., LTD.",Barbastro,Spain,Europe,42.0360435,0.1284404,42.0360435,0.1284404
Zepu Dong Chen Industrial,Hazira,India,Asia,21.1784184,72.6587856,21.1784184,72.6587856
Zhejiang Satellite Petrochemic,Gaziantep,Turkey,Europe,37.065953,37.37811,30.7323897,120.8957969
Zhejiang Wankai New Materials Co. Ltd,Yanbu,Saudi Arabia,Middle East,24.0231757,38.1899782,30.3073483,120.8066202
Zhenghe Group,Tabriz,Iran,Middle East,38.096239,46.2738013,37.132356,118.4343858
Zibo Nuohong Chemical,Cilegon,Indonesia,Asia,-6.0186817,106.0558218,36.7554422,118.266196
Zibo Qitai Petrochemical,Cilegon,Indonesia,Asia,-6.0186817,106.0558218,36.7685783,118.0633029
Zibo Yuanshun Chemical,Cilegon,Indonesia,Asia,-6.0186817,106.0558218,36.750899,118.26992
